Title,Title_URL,Image,likes,comment,collect,share,下载网址
马齿苋，遇见就摘点回来。#西瓜知识,https://www.douyin.com/video/7129153355586243877,https://p9-pc-sign.douyinpic.com/tos-cn-p-0000/816a99731ee3421bb9f8565f8b193be3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=8rHgxr4ujab%2FLwbbcOvZ4vPmqIE%3D,38000,2875,8064,8672,https://v5-hl-tx-ov.douyinvod.com/3fc122d5535fe0ba4d39b444ff9972d2/667daf7a/video/tos/cn/tos-cn-ve-15c001-alinc2/e50a48aa0c8d4aad827718b8931d17b2/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=3064&bt=3064&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeSR.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NDhmZmRpMzM1ZGc5aTdlPEBpam1mOzY6Zmh3ZTMzNGkzM0BjYzMvXzZfNmIxYl8zNS5jYSNmM2phcjRvYmtgLS1kLS9zcw%3D%3D&btag=c0000e00018000&cquery=100w_100B_101l_102u_100o&dy_q=1719505718&l=2024062800283805506C3177679A4D4D8B&__vid=7129153355586243877
马齿苋又名五行草，瓜子菜。#西瓜知识,https://www.douyin.com/video/7124634630170496286,https://p3-pc-sign.douyinpic.com/tos-cn-p-0000/eaf3262556694410a6f6c55e60d89f5c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=0iAEt9xekAG14eXV1VvONNProJo%3D,2446,121,271,214,https://v5-hl-tx-ov.douyinvod.com/64bf7d7f193c3bcfe818c829a7fcacee/667daf83/video/tos/cn/tos-cn-ve-15c001-alinc2/0eb9ef758f20404188ff2ba44e2b5f15/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=3113&bt=3113&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeOl.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=OzhoNTs4OjRnOmY5OGdkN0Bpam5vaWQ6Znd2ZTMzNGkzM0BhYS81YV5fNjUxL2A1NDFfYSNlbGo0cjRvZmNgLS1kLS9zcw%3D%3D&btag=80000e00018000&cquery=100w_100B_101l_102u_100o&dy_q=1719505731&l=202406280028506119AEBFDF478B2E3F50&__vid=7124634630170496286
马齿苋为什么又叫五行草，你们知道吗？#新农人计划 #三农计划2022 #农村生活 ,https://www.douyin.com/video/7132273604414213407,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e0b991cae39449e5a93e3d187e8d4cd2~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=iSW1wFrjj1Ljf7e29eBDl55VLgQ%3D,23000,431,3274,942,https://v5-dy-o-abtest.zjcdn.com/2ffaf4d22779010f222510b0106161de/667daf98/video/tos/cn/tos-cn-ve-15c001-alinc2/8b4a641569e14ee6b89525124caddd18/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=2095&bt=2095&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Ee_l.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=OzNmNTMzNjs3NDszNzw5ZUBpM3Z0PGc6Zm9oZTMzNGkzM0AtY15hMTYuNTMxMWM1MC8wYSNqMHBgcjRfbXFgLS1kLS9zcw%3D%3D&btag=c0000e00018000&cc=46&cquery=100K_100o_100w_100B_100H&dy_q=1719505742&l=202406280029023EA55CD25503453F8007&req_cdn_type=&__vid=7132273604414213407
这些珍贵的草本植物，你能认识几种，天门冬：金刚藤：文王一只笔：千金菝：土茯苓、五倍子、何首乌、野百合、香蒲、马齿苋、前胡、金刚藤、车前草、地蚕、仙鹤草、猫眼草、铜钱草、大蓟、商陆#识百草 #草本植物 #那些很有乡野气息的植物,https://www.douyin.com/video/7312467017410284809,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/7bc3dbae9d5a4b56b3a97d670af75c9a_1702566455~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=AF0NAlwpjHeSJZufRfPnDkQeiIk%3D,9184,296,4990,1782,https://v5-hl-tx-ov.douyinvod.com/ea136bc7ff92b796f71b151d4387c21d/667dafa9/video/tos/cn/tos-cn-ve-15/o48VhyPvgyLeAIunyPEBlHfsAwA7DYNGBtQQzu/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&br=2690&bt=2690&cs=0&ds=3&ft=_.eD_3-NSupc0riXXbvb4e2Eeol.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NGdnNTRkZmZmOGQzZWdpM0BpM2d1PGU6ZnhrbzMzNGkzM0BhLjAyL2BgXjIxYDE1YDMwYSM1LmFtcjQwZnFgLS1kLTBzcw%3D%3D&btag=80000e00020000&cquery=100w_100B_100x_100z_100o&dy_q=1719505754&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=20240628002914392D8655794DA42DF5F2&__vid=7312467017410284809
马齿苋又叫五行草#马齿苋#识百草#你的家乡有这种植物吗,https://www.douyin.com/video/7298259067510787354,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/2fde5585647c4cc0b76984b30ef8a4b5_1699259821~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=x8jBAQAgHCuyjhGXKX4Z8F%2BWqWM%3D,170000,66000,30000,39000,https://v5-hl-tx-ov.douyinvod.com/cc55dda462eff06e814e136b37fdf229/667dafb2/video/tos/cn/tos-cn-ve-15c001-alinc2/oY6Au8lEI6PnnBfog0DBJbDqeAA9BQSOId9xFI/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1059&bt=1059&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eedl.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=12&rc=ODc8ZWU3ZGk0NjdmZjg8ZkBpaml5aTo6Zmc8bzMzNGkzM0A1Yy9gMGFeXzYxX2M0LTAuYSNibl9gcjQwcjFgLS1kLTBzcw%3D%3D&btag=c0000e00018000&cquery=100z_100o_100w_100B_100x&dy_q=1719505766&feature_id=46a7bb47b4fd1280f3d3825bf2b29388&l=2024062800292661C5D6607DD9DC480967&__vid=7298259067510787354
马齿苋又称五行草#马齿苋 #识百草,https://www.douyin.com/video/7257152281538268473,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/107a08d6cd0c4997911a6e8e4af741a1_1689688687~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=%2BW6aW5s8gyK8O2x0%2F2orsQPOjmg%3D,56000,20000,8597,15000,https://v5-dy-o-abtest.zjcdn.com/6c87bf505aeaeff8393715c5af58fa32/667dafb9/video/tos/cn/tos-cn-ve-15c001-alinc2/ogIRNjhEIAgyYNWtc6fD0MBuBcq5SAAZzB0eQJ/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1673&bt=1673&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeGl.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=12&rc=ZTNmOGlnPDczNjZlZDZpZ0Bpamc5cTw6ZmY8bDMzNGkzM0A0XzIuMzA0XzAxMTMvNWMtYSMtcDRgcjRfXm9gLS1kLTBzcw%3D%3D&btag=80000e00018000&cc=46&cquery=100x_100z_100o_100w_100B&dy_q=1719505777&feature_id=46a7bb47b4fd1280f3d3825bf2b29388&l=20240628002937781E02817480302DEF0F&req_cdn_type=&__vid=7257152281538268473
中药材—马齿苋。#国学文化 #中医药故事,https://www.douyin.com/video/7253100677726014735,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/3609fdb2650c434990229e8c3aedb90a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=RX7X70EPXy%2FP2NyoaFCPKQPM758%3D,192,5,33,41,https://v5-dy-o-abtest.zjcdn.com/c8e46df17872dde9935d6503ace8ed87/667db030/video/tos/cn/tos-cn-ve-0015c800/osihXN9BI8PADLVBJo3zNAReh0AfQEBgE4NyEm/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=223&bt=223&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eevl.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=MzY7Zjw8NTo5OjlnaGY0M0Bpajx5PGk6ZnQ2bDMzNGkzM0BhMC9eMy5iXzMxNjMwX2IuYSM1bmZycjQwLmhgLS1kLTBzcw%3D%3D&btag=c0000e00028000&cc=46&cquery=100o_100w_100B_100H_100K&dy_q=1719505787&feature_id=768c4eee0a62d19cc9ffc7d17c46e537&l=2024062800294741E0B931E9879B40525C&req_cdn_type=&__vid=7253100677726014735
马齿苋是药食同源的草本植物 马齿苋，又名马蜂菜、蚂蚱菜，五行菜等，虽是田间一小草，更是很有价值的中草植物，你们那里叫它什么名字呢？#识百草 #三农 #马齿苋 #植物科普 #大自然的馈赠,https://www.douyin.com/video/7375859479973285131,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/ogevBAfDGI3o71MBZoxiCuKK4EjA9EIAFAAfQA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=jo%2BebzEPO08h7PWiwQKe28ssRNE%3D,1525,502,328,250,https://v5-hl-tx-ov.douyinvod.com/55706f46a96cb30c23fd71a4bd061335/667dafde/video/tos/cn/tos-cn-ve-15/oQcPEIAl3HpwLQviYc3ZDQAtQ02pBxi2vNIIk/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1906&bt=1906&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeT4.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NGU7OmZpNTc5OWk4NWg1OUBpamk6cHA5cnE4czMzNGkzM0BiMC00LTQtNjMxLjVgLzNeYSMuYzIyMmRrLmJgLS1kLTBzcw%3D%3D&btag=80000e00020000&cquery=100o_100w_100B_100x_100z&dy_q=1719505798&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=20240628002958105A049800E07B2D8D03&__vid=7375859479973285131
泽漆，又名猫眼草，五朵云，茎杆和叶子有点像马齿苋，千万不要误食！#植物科普 #识百草 #三农 #泽漆 #抖音小助手,https://www.douyin.com/video/7351366554350636307,https://p9-pc-sign.douyinpic.com/tos-cn-i-0813c001/o8YADAA8uIAPA9AgqfABQzQUMOmvnb7CDdQmeK~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=fGjpV1ZdXi8Kbu%2BefYeyHRVhvJo%3D,7664,1967,1190,711,https://v5-dy-o-abtest.zjcdn.com/69d2e3af33a8e6bc0bc0b8fc5ca92c21/667dafda/video/tos/cn/tos-cn-ve-15/oITHmfrAhEQIgtAtqFtZRDsAeuyozzDbAQK3Bo/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=714&bt=714&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eep4.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=NmdlNzQ3aWk0Zmc0NGhoNEBpajlodjo6ZnBucjMzNGkzM0A1X2BhXjI2Ni4xMzZiLTYtYSM1b2dpcjRfbS9gLS1kLTBzcw%3D%3D&btag=80000e00018000&cc=46&cquery=100B_100x_100z_100o_100w&dy_q=1719505808&feature_id=8129a1729e50e93a9e951d2e5fa96ae4&l=2024062800300809A720F316B4A22CC662&req_cdn_type=&__vid=7351366554350636307
马齿苋真是好东西，了解它的人把它当宝贝#植物科普 #三农 #马齿苋的功效 #马齿苋,https://www.douyin.com/video/7274536140697275667,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ogFAnbfeNEzunLDAvMGgtYhjk0Is9UgADSBiWB~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=DnYNZ4jbXnJl5yUjyXHcZc4P2NE%3D,262,55,127,113,https://v5-dy-o-abtest.zjcdn.com/369d4a7b125e4098cdc17d2e2d4604a1/667dafd0/video/tos/cn/tos-cn-ve-15c001-alinc2/oUio7JHN6fiDBsCmBARu0ufbPCeAp8gnAcGCwK/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=690&bt=690&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eeo4.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=aDhkPDw4Njo0OTczOTQ1OEBpM2c1cGU6Zm04bTMzNGkzM0A2YV8zMjA2XjMxX2M1MV5eYSMzYjFlcjRvY25gLS1kLTBzcw%3D%3D&btag=80000e00010000&cc=46&cquery=100w_100B_100x_100z_100o&dy_q=1719505818&feature_id=e585bce62f14c124a0ac1450c3a95af2&l=20240628003018E12DE8FF2FD7602FBE29&req_cdn_type=&__vid=7274536140697275667
#马齿苋#中草药 #故事#科普,https://www.douyin.com/video/7105681646963264775,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/245c26705c0643599f6a68a1be6c43e1_1654420448~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=NFzqurwhQS4OZlnzG2HpCuiBnN0%3D,1901,103,354,293,https://v5-dy-o-abtest.zjcdn.com/31bc2138a8ab40acddc71628902b6905/667db02b/video/tos/cn/tos-cn-ve-0015c800/80a4cad82ed64bafbc0e3cbe92fd448a/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=298&bt=298&cs=0&ds=3&ft=_.eD_3-NSupc0riXXbvb4e2Eem4.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=ZDo8ZzM4ODdoNzw5aDZpZEBpMzQ4ZGg6Zjg6ZDMzNGkzM0AyNDYzYWAuNmExMWEyMzEyYSNeNGA1cjQwNGJgLS1kLS9zcw%3D%3D&btag=80000e00028000&cc=46&cquery=102u_100o_100w_100B_100x&dy_q=1719505828&l=202406280030282C233D0801F0EE2E362E&req_cdn_type=&__vid=7105681646963264775
马齿苋也叫五行菜，爱吃的人都把它当宝贝，你那边叫什么名字？#大自然的馈赠 #大山里的味道 #农村美食 #大山里的原生态 #野菜,https://www.douyin.com/video/7275999380195364152,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i965ca1b9e6a042b78042125ce1f03d8d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032970400&x-signature=MQ5XB%2FgxpYBeD3NjNpIRMS0YtFg%3D,57000,7224,11000,14000,https://v5-hl-tx-ov.douyinvod.com/8290470d5d12b182c864f7bf5600ab01/667db03a/video/tos/cn/tos-cn-ve-15c001-alinc2/oAoSBfbnGQED7dJBjjyu7eyY5CdAODkR8geRIA/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=2310&bt=2310&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eel4.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=OTc7Z2hmMzY5PGg7aDU3NUBpanN4ZzQ6ZjdybTMzNGkzM0AxNS1eYTYxXjYxY2I0YTEyYSNfcTIxcjRfZnBgLS1kLTBzcw%3D%3D&btag=c0000e00028000&cquery=100o_100w_100B_100H_100K&dy_q=1719505839&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=202406280030399A72E38B788D2440A70B&__vid=7275999380195364152
马齿苋......童养媳，马的牙齿#中草药 #植物 #中医药文化进校园 ,https://www.douyin.com/video/7110375862679145728,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/fed8e0af65bc41999be0f8d8e4936b00_1655513401~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=aGLJoZhVgljF7mdnQE5RKYYLGYg%3D,1262,53,175,170,https://v5-hl-tx-ov.douyinvod.com/fc35f7340e9c1a059cfacd9944638dc8/667daffb/video/tos/cn/tos-cn-ve-0015c800/53ef07855a2c459389fb4dc9c5562515/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=803&bt=803&cs=0&ds=3&ft=_.eD_3-NSupc0riXXbvb4e2Ee44.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NjM8ZDU3OmhlNDRlaTQ8NkBpMzdrNTU6ZnlsZDMzNGkzM0BjNGJjLWJiXzYxNmBeYWMwYSMwLWlscjRvLmpgLS1kLWFzcw%3D%3D&btag=c0000e00018000&cquery=100x_102u_100o_100w_100B&dy_q=1719505849&l=20240628003049E6888A49500EEB4889DC&__vid=7110375862679145728
夏天最好吃的野菜，马齿苋也有人叫它长寿菜。你吃过吗？#你的家乡有这种植物吗 #植物科普 #中草药 #识百草#野菜,https://www.douyin.com/video/7245942325183122740,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/e2df6dbb183d4ff9869b03187307822c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=gjx9xYuIIDsJNriZztq2VdBCOaI%3D,810,119,210,138,https://v5-dy-o-abtest.zjcdn.com/2912a60f37939a7812902c8bae4df4ea/667daff9/video/tos/cn/tos-cn-ve-15c001-alinc2/oYkjKVfwEusABr8AIKCOnAAcQ9e1kDbYdgznED/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1014&bt=1014&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeMO.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=ZTZpMzY2Zjs1NGhkaDo4aUBpM3k6NmQ6ZjVmbDMzNGkzM0AyYDJeMjFjX2AxMV8uXmAtYSMtXzBzcjRnLzRgLS1kLTBzcw%3D%3D&btag=80000e00010000&cc=46&cquery=100w_100B_100H_100K_100o&dy_q=1719505860&feature_id=22eebe935d739141bc75f57beca62d29&l=20240628003100769E429E5EC26C2F4D01&req_cdn_type=&__vid=7245942325183122740
马齿苋您吃过吗？#传统文化 #文化新说 #中医药文化,https://www.douyin.com/video/7253104317123530036,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/59eead1cdfad4e5e99b9daf20e5df30c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=gXCnGHqsKv260PaLiPJUrmkGnRQ%3D,60,3,29,28,https://v5-hl-tx-ov.douyinvod.com/4a8d1e25262723a63cd31b15d29f9c14/667db083/video/tos/cn/tos-cn-ve-0015c800/oUdUGQUIPurhGCaFAH25ABgEf4SfHJBBf7C7HQ/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=193&bt=193&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Ee_O.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=ZjY0NzozN2U2OjQ8Nzc1NkBpajVoODo6ZmQ2bDMzNGkzM0BgNGEzMmExXjMxYF8vNGM2YSNkc3NhcjRnNWhgLS1kLTBzcw%3D%3D&btag=c0000e00028000&cquery=100w_100B_100H_100K_100o&dy_q=1719505870&feature_id=e585bce62f14c124a0ac1450c3a95af2&l=2024062800311098AB1730CD36634A70F6&__vid=7253104317123530036
#一日一植物  狭缝中；碾压下；高昂的生命。马齿苋 @抖音小助手 #寒假充电计划,https://www.douyin.com/video/6867883150370934029,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/1bc9866abbbf42899b447fc3cd2acd6d~tplv-dmt-logomcc:tos-cn-i-0813/2d76ebed401547cfab45ba8365fd2e04:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=m%2FWtsyG%2F6BjU9LvX%2FaRtGgNasRQ%3D,59000,6559,926,1204,https://v5-hl-tx-ov.douyinvod.com/985101e987864e99826349c72ee716b2/667db01c/video/tos/cn/tos-cn-ve-15/b536b48ca7c043c788fa7dee2ef42b85/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1366&bt=1366&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EesO.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NGllNWg8ZzU7NGU3ZDM7O0Bpams6ZnU0NThzdzMzZmkzM0BfLTYxNjExXzIxNF4vNTFiYSNkbzVsZGphajRfLS01LS9zcw%3D%3D&btag=c0000e00018000&cquery=100w_100B_100H_102u_100o&dy_q=1719505881&l=202406280031214D587C1E48B9BE3E3F37&__vid=6867883150370934029
#一日一植物 土人参，南方很常见，开花真美！马齿苋科土人参属植物， #野菜 #寒假充电计划,https://www.douyin.com/video/6843016087857040652,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/f430b2bc6f5a4ce9b1e327e296b66026_1593263892~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=LX7ZfQruC169ysgDzypr8b6cujw%3D,39000,3483,1909,5337,https://v5-hl-tx-ov.douyinvod.com/e0490626ab76a790a374152d6455129d/667db04f/video/tos/cn/tos-cn-ve-15/4971ee2616694664af3fd54ce8dfb0bd/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1681&bt=1681&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EecO.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=OWRlOmk2NmhmM2Q5NTNmPEBpMzpwa3c7OW9udTMzPGkzM0A2LzIzNS5eNTIxX2EuNF5iYSNrZ2Nwb2U1M29fLS0tLS9zcw%3D%3D&btag=c0000e00028000&cquery=100B_100H_102u_100o_100w&dy_q=1719505891&l=20240628003130575CA371A3413A49E1DA&__vid=6843016087857040652
农村常见的野生中药材，看看你都见过那种？#中药材知识科普 #苍耳子 #灰灰菜 #马齿苋 #中药材,https://www.douyin.com/video/7306845562827967759,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oAD9T0InPhG2nXnfBgbceYACBDESVzkyAyZlIA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=rPiRSBDcMAG%2FqxyWRImXDMjqnUY%3D,313,12,259,57,https://v5-hl-tx-ov.douyinvod.com/ad59cf015a952b893d8e58b51eb3743b/667db045/video/tos/cn/tos-cn-ve-15/o0eDsC2lZA1fASyQDP2yp9IBCtnbETTWAYcgIn/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=351&bt=351&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EelO.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=Z2U6ZmZoaGVpaTU8OmQ1M0BpM2w6OTo6ZnZsbzMzNGkzM0A2LWJhMjRfNjUxNWE1MzYyYSNicm1qcjRnLmdgLS1kLS9zcw%3D%3D&btag=c0000e00020000&cquery=100x_100z_100o_100w_100B&dy_q=1719505903&feature_id=e585bce62f14c124a0ac1450c3a95af2&l=202406280031432B9A7B9EC75E62418248&__vid=7306845562827967759
生活中最常见的九大中药材，而且非常珍贵，看看你认识几种 #中药材 #野生药材 #野生珍贵药材 #药材 #马齿苋,https://www.douyin.com/video/7289779829904379151,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oEGMcqAhUIE7lGCyASCIegNfDtgYqiACAzWBgQ~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=FwTYClTwKLu%2FTLJ3KBeiYQ%2B5nLw%3D,152,4,111,40,https://v5-hl-tx-ov.douyinvod.com/a6d4ca7bd01390e3d621ddfec84eeaa9/667db046/video/tos/cn/tos-cn-ve-0015c800/oMTNAMtzCIG9eQyASgEWsl7UqBEALhAZfQDIEg/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=673&bt=673&cs=0&ds=3&ft=_.eD_3-NSupc0riXXbvb4e2EeiO.JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NzM6Z2hkM2k6Zzo4OjtkOEBpM3VrNjk6Zjc7bjMzNGkzM0A2MjY0MTJfNi0xM2BgNi4yYSNfLjY2cjRfLWlgLS1kLS9zcw%3D%3D&btag=c0000e00018000&cquery=100B_100x_100z_100o_100w&dy_q=1719505917&feature_id=f0150a16a324336cda5d6dd0b69ed299&l=20240628003157A74E17E162A7464AC118&__vid=7289779829904379151
