Title,Title_URL,Image,likes,comment,collect,share,下载地址
大家知道地黄为什么叫这个名字吗？大家那边都是怎么叫的呢？#新农人计划2023 #我的乡村生活 #你的家乡有这种植物吗,https://www.douyin.com/video/7217733320875035939,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oMFqxpgFtAEBzS4oCzeyQkBwihANfAGKbUdIHE~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=%2B8C0bTGHdXiDnjvF1nPz18Ye624%3D,518,27,90,22,https://v5-hl-tx-ov.douyinvod.com/13023624a064a58c503415975e41368c/667e37f6/video/tos/cn/tos-cn-ve-15c001-alinc2/ok3KIwfuAQNxxpwqAQzAUSFEebygiBwAJUhFth/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1556&bt=1556&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Ee2K9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=M2RpNGZkPDZpOjQ7ZzZnaUBpMzxubjc6ZnI7ajMzNGkzM0BjMGMuNDEzX2IxXjFjNC9hYSNsaS1hcjRvZmlgLS1kLWFzcw%3D%3D&btag=c0000e00020000&cquery=100z_100o_100w_100B_100x&dy_q=1719540647&feature_id=22eebe935d739141bc75f57beca62d29&l=202406281010469828B3C07A0BFF73F298&__vid=7217733320875035939
这个植物自周朝开始就被列为皇室贡品，他就是大名鼎鼎的地黄，你知道它的价值吗？评论区说说看#新农村计划2022 #植物科普 #一日一植物 #中药材 #地黄,https://www.douyin.com/video/7171003033038458116,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/91d306615f4245e78635fd599182395f~tplv-dmt-logomcc:tos-cn-i-0813c001/38657138c35c46aaaa2d5443eed9861d:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=7YSDiwrPAhytJ4WvaBw%2FAwyV3vI%3D,59000,9178,16000,11000,https://v5-dy-o-abtest.zjcdn.com/63df156a31f6a0e9031e036d11d2aa7b/667e37fe/video/tos/cn/tos-cn-ve-15/ocnKpDs8oBMhNQDfSb93AYNA7UvYIgvSgiAbej/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=2425&bt=2425&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeXK9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=N2Y4ZWZoaDU8ZWU4O2Y4NkBpM3F0bDk6Zmk7aDMzNGkzM0A0Xl42YjNfXmMxMjBfX2JgYSNqYDVscjQwXi9gLS1kLTBzcw%3D%3D&btag=80000e00020000&cc=46&cquery=100w_100B_100x_100z_100o&dy_q=1719540656&l=202406281010568F4C68F11ACF4548C272&req_cdn_type=&__vid=7171003033038458116
分享农村常见的28种带黄的中草药，你都见过那些呢？评论区说说看#新农村计划2022 #植物科普 #一日一植物 #中药材 #地黄,https://www.douyin.com/video/7170270887223086375,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/6c68df8ab0ab42418584f232f9649a39~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=E4N097rMj0NNSkzVfVfW%2B9DPvSM%3D,561,14,288,69,https://v5-hl-tx-ov.douyinvod.com/7b13f6431a90efcfcb0141fb13781e53/667e37fc/video/tos/cn/tos-cn-ve-0015c800/oMPAnwQShfYmABDcVxDGeogFWhIUNA5zUB64zO/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1287&bt=1287&cs=0&ds=3&ft=_.eD_3-NSupc0riXXbvb4e2EewK9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NTw3OjlpNjZpZ2UzaDdoPEBpM3NvczY6ZjZ4aDMzNGkzM0AuYDFgLzAwNmExYS5gXjIzYSNnZW5kcjQwai1gLS1kLTBzcw%3D%3D&btag=c0000e00018000&cquery=100z_100o_100w_100B_100x&dy_q=1719540666&l=20240628101106544F6DBCAA55D17683C5&__vid=7170270887223086375
这个就是大名鼎鼎的地黄，它的价值极高，按照炮制方法分为生地黄，熟地黄，干地黄三种。#新农村计划2022 #科普 #大自然的馈赠 #植物科普 #中药材,https://www.douyin.com/video/7167658296998956320,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/5c13eef44a1b475895ca58e0a6428922~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=bYN1NhijPKlEcAbpgr%2B5Hgk%2F0So%3D,855,12,236,97,https://v5-hl-tx-ov.douyinvod.com/9316618d1ad195021adbe74456da4786/667e37f2/video/tos/cn/tos-cn-ve-15/owKeBcbnGIQp7QGBEwnqZeuK5CUAxDMTeQFSUA/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=2767&bt=2767&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeOc9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NWg6ZDgzMzhnaTM8PGQ0OEBpM2hrOjs6ZjdkZzMzNGkzM0AtNS1hXi01NmIxY2EuNF9eYSNpLmcucjRnM3BgLS1kLTBzcw%3D%3D&btag=c0000e00010000&cquery=100x_100z_100o_100w_100B&dy_q=1719540675&l=202406281011151AF89C428FFEE2751843&__vid=7167658296998956320
耗时30余天的九蒸九晒 VS 现代24小时即出成品的密封罐蒸制出的地黄，你支持哪个？#地黄 #本草中国 #纪录片 ,https://www.douyin.com/video/7039997928219462950,https://p3-sign.douyinpic.com/tos-cn-i-dy/19b0ff3c50db4d8bb2a6b0644938ff9b~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=2Lebz92p0EepZQh1Yh3bnlfBOAM%3D,11000,291,304,254,https://v5-hl-tx-ov.douyinvod.com/dd2e907b762693c83f53325362646a9b/667e3833/video/tos/cn/tos-cn-ve-15-alinc2/cab511b7b7a44d1a8c6e80a4daf70040/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=544&bt=544&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eexc9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=ODdnZDxlZjtkZDU2O2g4OkBpM2V5cDU6ZnVrOTMzNGkzM0AuNjVfXmIyNjAxMjJiYF8zYSNzMmZwcjRvYm1gLS1kLS9zcw%3D%3D&btag=c0000e00028000&cquery=100B_100H_102u_100o_100w&dy_q=1719540684&l=202406281011242744AA60B4A37164CCDA&__vid=7039997928219462950
蒸制是地黄转化的关键，前48小时可万万不能停火#中药本草 #地黄 #地黄 ,https://www.douyin.com/video/7039995743481924895,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/6cef1c347fad455caf1a621587c95e14~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=HwesRiaXFZs0E%2FcXrpQINz5HUoQ%3D,7537,89,173,182,https://v5-hl-tx-ov.douyinvod.com/92dbd775bced1d5e10f5219286726cbd/667e3837/video/tos/cn/tos-cn-ve-15-alinc2/cb195dd11b9144c987d66efbed6a9a83/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=517&bt=517&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeQc9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=M2ZmaGRoZzg6O2c4ODk1OkBpM2VndDU6ZnlrOTMzNGkzM0AwLi9iXzNhNWExMTEwMjBjYSMtay9scjRfYG1gLS1kLS9zcw%3D%3D&btag=c0000e00028000&cquery=100H_102u_100o_100w_100B&dy_q=1719540694&l=2024062810113366B52F9D5A6BFA74687A&__vid=7039995743481924895
地黄分为生地黄和熟地黄你知道吗？#地黄 #中药本草 #本草中国 ,https://www.douyin.com/video/7039995265104825636,https://p3-sign.douyinpic.com/tos-cn-i-dy/4f0530f3f07d47029e75fae7b79797d0~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=i%2F5jCBqxTKwbxYlsrrlzEPd5VhA%3D,3454,106,210,203,https://v5-hl-tx-ov.douyinvod.com/b43fc065d023fb134df4cb2fb8982e32/667e384b/video/tos/cn/tos-cn-ve-15-alinc2/9c94473f69884e4fbdb81c9f0f2a9673/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=509&bt=509&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeIc9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=Njk0aTRmN2Q6ZjQ3OzwzZ0BpM2l4ajw6ZjxrOTMzNGkzM0A2LS41My8tNWExMV9hNTI1YSNhM29ycjRfXm1gLS1kLS9zcw%3D%3D&btag=c0000e00028000&cquery=100H_102u_100o_100w_100B&dy_q=1719540713&l=202406281011524870AD23564D2F643A0C&__vid=7039995265104825636
地黄的蒸制过程极为讲究，非一般人能驾驭，如何才能完成地黄的转化呢？#中草药 #中药材 #本草中国 ,https://www.douyin.com/video/6986585181243084065,https://p3-sign.douyinpic.com/tos-cn-i-0813/93e5b7edc99148cabd62fe01da37a0f1~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=tXivhQiundIGSZbAZLD7Tmbu%2BKw%3D,1272,40,80,144,https://v5-dy-o-abtest.zjcdn.com/18bdce22da4472233bfd9660e97179d1/667e385b/video/tos/cn/tos-cn-ve-15/bb138af953ea4bf29fd331bededf5e27/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=574&bt=574&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeCc9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=Zjc3Zmg1OTtpO2c8NmZnZ0BpMzR0PDw6ZnFvNjMzNGkzM0BfMS02NGFeXjUxL2JiMmMzYSNpaDFfcjRnXm5gLS1kLTBzcw%3D%3D&btag=c0000e00028000&cc=46&cquery=100o_100w_100B_100H_102u&dy_q=1719540724&l=20240628101204F821A742C5169472C740&req_cdn_type=&__vid=6986585181243084065
中药地黄，以河南焦作出产最为地道#中草药 #纪录片 #中药 ,https://www.douyin.com/video/6983882668610014497,https://p3-sign.douyinpic.com/tos-cn-i-0813/2ae1fb0e31d846f6b84682fa7d54b030~noop.jpeg?biz_tag=aweme_video&from=3213915784&s=PackSourceEnum_PUBLISH&sc=optimized_cover&se=false&x-expires=1718812800&x-signature=MS9kRdBvxLnBOCslytWbVNCy%2BZo%3D,4157,77,175,268,https://v5-hl-tx-ov.douyinvod.com/b0694b22c36786ed6800ed81ecfb5646/667e3877/video/tos/cn/tos-cn-ve-15/6c3e28659f17462cad841146d6680c86/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=527&bt=527&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eeic9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=ZDVpZDpoaDZlOjVnaWY5NkBpanE0ZGc6Zmp1NjMzNGkzM0AvNi8xXl9jX2IxNC0xYS0uYSNlYjZzcjRvZ2lgLS1kLTBzcw%3D%3D&btag=c0000e00028000&cquery=102u_100o_100w_100B_100H&dy_q=1719540733&l=20240628101213AA2134CF25FAE770D78B&__vid=6983882668610014497
百晓参：满地翻黄银杏叶，静立天地风雪中。冬天到了，地黄提醒你：穿秋裤哦~#动态壁纸#轻漫计划 #充能计划 @抖音小助手 ,https://www.douyin.com/video/7031120575359749389,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/2da37e724eda44f3848b087efdd93238~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=O%2BALaLNjPsGrMVSX5aA8H%2BPiWDU%3D,1639,39,91,52,https://v5-dy-o-abtest.zjcdn.com/cba4c48311d04729220ec2702b5f1823/667e3835/video/tos/cn/tos-cn-ve-15-alinc2/e600f206c8d547329adafd1706d921db/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1633&bt=1633&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeWt9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NmRnNTtnZWU0PDppPDllOEBpams2bzg6ZndyOTMzNGkzM0AxMWAvMS0zX2IxNjM2MS8tYSNgNmEvcjRnbzZgLS1kLS9zcw%3D%3D&btag=80000e00008000&cc=46&cquery=100w_100B_100H_102u_100o&dy_q=1719540747&l=202406281012264F2A99EC52FA1C49B10B&req_cdn_type=&__vid=7031120575359749389
百晓参：儿时相见不相识，这种草原来就是地黄！#一口吃掉春天 #原创国风计划 @抖音小助手,https://www.douyin.com/video/6945365409109511455,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/4be219792018400097792b6180f1fe03~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=%2FtyozLFJlxp1quePSMKumLf06l0%3D,26000,226,519,158,https://v5-hl-tx-ov.douyinvod.com/2b40cd7bd49fa56995e5f5eefd83672a/667e3864/video/tos/cn/tos-cn-ve-15/66640e5174ab4cec801acb38dc47cb36/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1474&bt=1474&cs=0&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeAt9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=aGQ7ODNoOWk1aGY6Mzo4OEBpajd4bm5qbHNoNDMzaGkzM0AwXzNjLi4xNjYxNDIzL14xYSNxbWgwaWI0NmVgLS1iLS9zcw%3D%3D&btag=80000e00020000&cquery=100o_100w_100B_100H_102u&dy_q=1719540757&l=20240628101236226ADBA1987037491C8D&__vid=6945365409109511455
地黄......小鸡喝酒，破棉袄��#中草药 #植物 #科普 ,https://www.douyin.com/video/7107072455977487616,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/098261e226724211bf0bf5c80d396cd8_1654744261~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=DD%2FEvg1fdqkhg43%2Bqu%2FVq7e37ns%3D,90,3,25,16,https://v5-dy-o-abtest.zjcdn.com/489be05e8ba8ad5db3387169a5166eaf/667e3864/video/tos/cn/tos-cn-ve-15c001-alinc2/4baa6a872f7a4273959b5796b01ac1ec/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=856&bt=856&cs=0&ds=3&ft=_.eD_3-NSupc0riXXbvb4e2EeLt9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=0&rc=NjU6NWZkMzs5NTs5NjM1ZEBpajhuODg6ZnJwZDMzNGkzM0A2LjNjLTYzXjYxXzYvLWFfYSNvYV41cjRfNGRgLS1kLWFzcw%3D%3D&btag=c0000e00018000&cc=46&cquery=100B_100x_102u_100o_100w&dy_q=1719540767&l=2024062810124796E308353755A2662B23&req_cdn_type=&__vid=7107072455977487616
地黄也叫黄娘子根，小鸡喝酒，破棉袄。是农村一种价值极高的中药材。你认识它吗？#地黄 #你的家乡有这种植物吗 #新农人计划2023 #大自然的馈赠 #识百草 #中草药 #植物科普,https://www.douyin.com/video/7228524307389975865,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/i2a2fbee5ff734f208d11f32d97f2e70d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=mCreX2u5PXwzYFUYnX87wSqDdA4%3D,2967,327,532,408,https://v5-hl-tx-ov.douyinvod.com/e418fb6c621dc43512515fdbfdd3323e/667e3889/video/tos/cn/tos-cn-ve-15c001-alinc2/og7aHAtVCKEQP4eNA3gEI8fhnvKk8yQmz4AGB4/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=1404&bt=1404&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eeft9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=aWc0NmZoODQ6OjlkaDw8aUBpajdtODo6ZnVnazMzNGkzM0BiNjJiXzFeNV8xLy8wXjIxYSM0bTVhcjRvbzVgLS1kLS9zcw%3D%3D&btag=80000e00028000&cquery=100H_100K_100o_100w_100B&dy_q=1719540778&feature_id=22eebe935d739141bc75f57beca62d29&l=20240628101258E75C0847C581C548B993&__vid=7228524307389975865
满坡的这个植物，你们有没有见过？#地黄 #大自然的馈赠 #新农人计划2024 #中药材 #嵩医,https://www.douyin.com/video/7350973070175243555,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/4d204c2168b54df8953648b86990e150~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=CNumTsZSAXBaglzE1KECC5OcrU0%3D,9301,1011,1648,682,https://v5-dy-o-abtest.zjcdn.com/e52ef4fde57f201f147a86b1c9f8f148/667e3884/video/tos/cn/tos-cn-ve-15c001-alinc2/oQWbMganMC0HxxUeDJveCAQbBBZHbBQAZ7IeoU/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=805&bt=805&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2EeNt9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=ODU2NGlmOmY7OzhkZjUzNkBpanJsdTY6Zm94cjMzNGkzM0BiNGEuMDEyXi0xNV4xYV4vYSNpaDJqcjQwYS5gLS1kLWFzcw%3D%3D&btag=80000e00020000&cc=46&cquery=100B_100H_100K_100o_100w&dy_q=1719540787&feature_id=9bcd3da4752f92402ca306ab9cd46f9b&l=20240628101307369F5E76E4F892496F32&req_cdn_type=&__vid=7350973070175243555
#地黄 有很多俗称，你们家乡叫它什么？#大自然的馈赠 #三农 #植物科普 #嵩医,https://www.douyin.com/video/7274863796223610112,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/2b73c788fffa4ad4bc31dabf7ef8114f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=Kmj6B8wqNG24Td7rcIPegGbRcfg%3D,2464,205,622,162,https://v5-dy-o-abtest.zjcdn.com/14ecb8f2cdcd06e1879f5b20d8affe2e/667e3892/video/tos/cn/tos-cn-ve-15c001-alinc2/oIzo1CtDQOnskfFAYqGBAMCHheEAhISg9xHGWn/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=805&bt=805&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Ee8t9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=aWVpNztmNThmOzxkZzwzZUBpajp1Nzk6ZjlybTMzNGkzM0AzLy8xNi00XmExM19iMV8tYSMwMGVocjRfMG5gLS1kLS9zcw%3D%3D&btag=80000e00020000&cc=46&cquery=100H_100K_100o_100w_100B&dy_q=1719540799&feature_id=d65f473b4463b6315c21eb3d7c571218&l=2024062810131955A1F1DCB2E9F84860AD&req_cdn_type=&__vid=7274863796223610112
他被誉为男人的加油站，但是在早年间，最初却是用于小儿的药方，而这便是六味地黄丸#中医故事#动画解说#六味地黄丸,https://www.douyin.com/video/7274910426884836668,https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/oIOAAZkI1a7zQCGrgBCItNh0fAA9DAeNIpubAE~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=ingHY6ARP81uVhbVOZL3%2F1thxKM%3D,1613,484,336,215,https://v5-dy-o-abtest.zjcdn.com/4dc04a8ae65a18d0327314927b182964/667e394a/video/tos/cn/tos-cn-ve-15c001-alinc2/oYRr9aI2kgCaApAtYB98efsDRPnAu8AHvgbOH0/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=240&bt=240&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Ee1b9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=ZjY8NDc1N2U1aTtnaDg4aEBpM25pdWU6ZmV0bTMzNGkzM0BjYC9iYV5gXmAxL15hNjVfYSM2MDVhcjRvam5gLS1kLS9zcw%3D%3D&btag=c0000e00028000&cc=46&cquery=100B_100x_100z_100o_100w&dy_q=1719540808&feature_id=e585bce62f14c124a0ac1450c3a95af2&l=2024062810132876E5171AAA6CA965B13B&req_cdn_type=&__vid=7274910426884836668
地黄 #中草药 #中药材 #识百草 #一日一植物 #地黄,https://www.douyin.com/video/7369399834685508883,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/3e3bfa1745cd494f9ed8504d87dda652~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=YZP6I6VA13rdGu3ae2A4kOc2rM8%3D,25,3,6,3,https://v5-hl-tx-ov.douyinvod.com/c59e259bd560f442f77617a4ea9e5369/667e387b/video/tos/cn/tos-cn-ve-15c001-alinc2/oAhbXqaTzE1m5FM7AvfFC8ez3BtXz8AIhbg6AI/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=302&bt=302&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eebb9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=ZWg5aDU7Ozg0OGVpNjxpN0BpanFoeGY6ZnNvczMzNGkzM0BhYV9gXzY2XjAxNjAtYl5hYSNwc2c2cjRvby9gLS1kLS9zcw%3D%3D&btag=80000e00008000&cquery=100w_100B_100H_100K_100o&dy_q=1719540817&feature_id=c6de0308cacfd993ef282c8e1c646267&l=20240628101337C7748258B0FE9348774D&__vid=7369399834685508883
生长在乡野里的中药材（下） 想看看你手机�相册里面的中药材�#常见的中草药 #中药材 #地黄 #狗尾巴草,https://www.douyin.com/video/7315759186103553315,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oUBHAzghdeykWAsBElDnCGbDIKFNgwLkACGTf9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=4wz4WDPyAy%2B7BxCcD9YodEoRwPU%3D,1632,51,937,178,https://v5-hl-tx-ov.douyinvod.com/5babb22eebc6e939af0624a9c3e34185/667e38af/video/tos/cn/tos-cn-ve-15/o4NfAEmA9ItAmCJbEsQgIXnljeG8DATsBgSwmh/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=354&bt=354&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eehb9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=NjY0OWVmNDRoZ2ZpPGVoM0BpajNxbjQ6ZjdmcDMzNGkzM0AxYjRjLzViNl8xYDJhMmJhYSMuc2QycjRvbDBgLS1kLS9zcw%3D%3D&btag=c0000e00020000&cquery=100o_100w_100B_100x_100z&dy_q=1719540827&feature_id=e585bce62f14c124a0ac1450c3a95af2&l=202406281013475E5782E378F6C565AC92&__vid=7315759186103553315
中药八珍你知道是哪八珍吗？#中药材 #八珍汤 #养生汤 #熟地黄,https://www.douyin.com/video/7312048024799218984,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oQRAztM5xgGezKgIBnKhAlBCnAvfEHp3yJ5nAd~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032966800&x-signature=yswFg%2F8reqChWy6ssFIhd87hVBA%3D,247,12,258,34,https://v5-dy-o-abtest.zjcdn.com/37314e56c3e0858c6c19a37599694c46/667e38af/video/tos/cn/tos-cn-ve-15/oc8fmAEeOQA3fcRrnzyYEIAyndrhZMgesJfpHb/?a=6383&ch=26&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C3&cv=1&br=461&bt=461&cs=2&ds=6&ft=_.eD_3-NSupc0riXXbvb4e2Eegb9JOs3-Hb4w7nXZA8BBcIeMfVnJVrzvjTQ&mime_type=video_mp4&qs=11&rc=ZGgzNDpnaGY3OTU6OWU8aEBpajx5d2Q6ZmxzbzMzNGkzM0AvLTEtYy5eXzMxNTEuLTAyYSNtL3BncjRvbXBgLS1kLS9zcw%3D%3D&btag=c0000e00018000&cc=46&cquery=100w_100B_100x_100z_100o&dy_q=1719540837&feature_id=e585bce62f14c124a0ac1450c3a95af2&l=2024062810135724E6C63FEF97F56673EC&req_cdn_type=&__vid=7312048024799218984
